2022-11-28 11:14:11,826 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x000001EBD39EA7F0>，sheet页面<xlrd.sheet.Sheet object at 0x000001EBD3A1FBB0>打开成功
2022-11-28 11:14:11,833 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x000001EBD3950EE0>，sheet页面<xlrd.sheet.Sheet object at 0x000001EBD3A1FDC0>打开成功
2022-11-28 15:44:48,654 - doExcel.py:[41] - [INFO] - 单元格值(6,4)文件获取成功，值是：.ant-modal-confirm-title>span
2022-11-28 15:44:48,655 - doExcel.py:[41] - [INFO] - 单元格值(7,4)文件获取成功，值是：.ant-modal-confirm-btns>button
2022-11-28 15:44:48,655 - doExcel.py:[41] - [INFO] - 单元格值(1,2)文件获取成功，值是：15555211512.0
2022-11-28 15:44:48,655 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：1，2|1，3
2022-11-28 15:44:48,655 - doExcel.py:[41] - [INFO] - 单元格值(2,2)文件获取成功，值是：
2022-11-28 15:44:48,655 - doExcel.py:[41] - [INFO] - 单元格值(2,3)文件获取成功，值是：
2022-11-28 15:44:48,655 - doExcel.py:[41] - [INFO] - 单元格值(3,2)文件获取成功，值是：
2022-11-28 15:44:48,655 - doExcel.py:[41] - [INFO] - 单元格值(3,3)文件获取成功，值是：2000zhang
2022-11-28 15:44:48,655 - doExcel.py:[41] - [INFO] - 单元格值(4,2)文件获取成功，值是：15555211512.0
2022-11-28 15:44:48,655 - doExcel.py:[41] - [INFO] - 单元格值(4,3)文件获取成功，值是：
2022-11-28 15:44:48,655 - doExcel.py:[41] - [INFO] - 单元格值(5,2)文件获取成功，值是：11555521153.0
2022-11-28 15:44:48,655 - doExcel.py:[41] - [INFO] - 单元格值(5,3)文件获取成功，值是：2000zhang
2022-11-28 15:44:48,656 - doExcel.py:[41] - [INFO] - 单元格值(6,2)文件获取成功，值是：15555211512.0
2022-11-28 15:44:48,656 - doExcel.py:[41] - [INFO] - 单元格值(6,3)文件获取成功，值是：2000zha
2022-11-28 15:44:48,656 - doExcel.py:[41] - [INFO] - 单元格值(7,2)文件获取成功，值是：11555521153.0
2022-11-28 15:44:48,656 - doExcel.py:[41] - [INFO] - 单元格值(7,3)文件获取成功，值是：2001zha
2022-11-28 15:44:48,656 - doExcel.py:[41] - [INFO] - 单元格值(8,2)文件获取成功，值是：115555211546789
2022-11-28 15:44:48,656 - doExcel.py:[41] - [INFO] - 单元格值(8,3)文件获取成功，值是：2000zhang
2022-11-28 15:44:48,656 - doExcel.py:[41] - [INFO] - 单元格值(9,2)文件获取成功，值是：115555211.0
2022-11-28 15:44:48,656 - doExcel.py:[41] - [INFO] - 单元格值(9,3)文件获取成功，值是：2000zhang
2022-11-28 15:44:48,656 - doExcel.py:[41] - [INFO] - 单元格值(10,2)文件获取成功，值是：15555211512.0
2022-11-28 15:44:48,656 - doExcel.py:[41] - [INFO] - 单元格值(10,3)文件获取成功，值是：200000000002144322523535zhang
2022-11-28 15:44:48,657 - doExcel.py:[41] - [INFO] - 单元格值(11,2)文件获取成功，值是：15555211512.0
2022-11-28 15:44:48,657 - doExcel.py:[41] - [INFO] - 单元格值(11,3)文件获取成功，值是：1zhan
2022-11-28 15:45:02,046 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 15:45:02,124 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 15:45:02,259 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 15:45:02,313 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 15:45:02,441 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 15:45:02,481 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 15:45:02,518 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 15:45:07,621 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.teachHeadPic.ng-star-inserted')
2022-11-28 15:45:11,061 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//div[@class='userInfo-popPanel']/div[4]")
2022-11-28 15:45:11,256 - basePage.py:[148] - [INFO] - 元素('xpath', "//div[@class='userInfo-popPanel']/div[4]")点击成功！
2022-11-28 15:45:11,344 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.ant-modal-confirm-btns>button:nth-child(2)')
2022-11-28 15:45:11,420 - basePage.py:[148] - [INFO] - 元素('css selector', '.ant-modal-confirm-btns>button:nth-child(2)')点击成功！
2022-11-28 15:45:21,377 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 15:45:21,417 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 15:45:21,486 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 15:45:21,524 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 15:45:21,637 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 15:45:21,668 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 15:45:21,686 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 15:45:23,726 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div')
2022-11-28 15:45:23,744 - basePage.py:[116] - [INFO] - 文本获取成功，值是：请输入手机号码
2022-11-28 15:45:23,778 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div')
2022-11-28 15:45:23,797 - basePage.py:[116] - [INFO] - 文本获取成功，值是：请输入6-20位账户密码
2022-11-28 16:04:21,623 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x000001BB453F2880>，sheet页面<xlrd.sheet.Sheet object at 0x000001BB45426E50>打开成功
2022-11-28 16:04:21,630 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x000001BB45353F70>，sheet页面<xlrd.sheet.Sheet object at 0x000001BB4543B6A0>打开成功
2022-11-28 16:04:21,630 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：//span//input[@placeholder='请输入手机号码']
2022-11-28 16:04:21,631 - doExcel.py:[41] - [INFO] - 单元格值(2,4)文件获取成功，值是：//span//input[@type='password']
2022-11-28 16:04:21,631 - doExcel.py:[41] - [INFO] - 单元格值(3,4)文件获取成功，值是：//form/nz-form-item[4]/button
2022-11-28 16:04:21,631 - doExcel.py:[41] - [INFO] - 单元格值(4,4)文件获取成功，值是：//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div
2022-11-28 16:04:21,631 - doExcel.py:[41] - [INFO] - 单元格值(5,4)文件获取成功，值是：//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div
2022-11-28 16:04:21,632 - doExcel.py:[41] - [INFO] - 单元格值(6,4)文件获取成功，值是：.ant-modal-confirm-title>span
2022-11-28 16:04:21,632 - doExcel.py:[41] - [INFO] - 单元格值(7,4)文件获取成功，值是：.ant-modal-confirm-btns>button
2022-11-28 16:04:21,632 - doExcel.py:[41] - [INFO] - 单元格值(1,2)文件获取成功，值是：15555211512.0
2022-11-28 16:04:21,632 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：1，2|1，3
2022-11-28 16:04:21,632 - doExcel.py:[41] - [INFO] - 单元格值(2,2)文件获取成功，值是：
2022-11-28 16:04:21,632 - doExcel.py:[41] - [INFO] - 单元格值(2,3)文件获取成功，值是：
2022-11-28 16:04:21,633 - doExcel.py:[41] - [INFO] - 单元格值(3,2)文件获取成功，值是：
2022-11-28 16:04:21,633 - doExcel.py:[41] - [INFO] - 单元格值(3,3)文件获取成功，值是：2000zhang
2022-11-28 16:04:21,633 - doExcel.py:[41] - [INFO] - 单元格值(4,2)文件获取成功，值是：15555211512.0
2022-11-28 16:04:21,633 - doExcel.py:[41] - [INFO] - 单元格值(4,3)文件获取成功，值是：
2022-11-28 16:04:21,633 - doExcel.py:[41] - [INFO] - 单元格值(5,2)文件获取成功，值是：11555521153.0
2022-11-28 16:04:21,633 - doExcel.py:[41] - [INFO] - 单元格值(5,3)文件获取成功，值是：2000zhang
2022-11-28 16:04:21,633 - doExcel.py:[41] - [INFO] - 单元格值(6,2)文件获取成功，值是：15555211512.0
2022-11-28 16:04:21,633 - doExcel.py:[41] - [INFO] - 单元格值(6,3)文件获取成功，值是：2000zha
2022-11-28 16:04:21,633 - doExcel.py:[41] - [INFO] - 单元格值(7,2)文件获取成功，值是：11555521153.0
2022-11-28 16:04:21,633 - doExcel.py:[41] - [INFO] - 单元格值(7,3)文件获取成功，值是：2001zha
2022-11-28 16:04:21,634 - doExcel.py:[41] - [INFO] - 单元格值(8,2)文件获取成功，值是：115555211546789
2022-11-28 16:04:21,634 - doExcel.py:[41] - [INFO] - 单元格值(8,3)文件获取成功，值是：2000zhang
2022-11-28 16:04:21,634 - doExcel.py:[41] - [INFO] - 单元格值(9,2)文件获取成功，值是：115555211.0
2022-11-28 16:04:21,634 - doExcel.py:[41] - [INFO] - 单元格值(9,3)文件获取成功，值是：2000zhang
2022-11-28 16:04:21,634 - doExcel.py:[41] - [INFO] - 单元格值(10,2)文件获取成功，值是：15555211512.0
2022-11-28 16:04:21,634 - doExcel.py:[41] - [INFO] - 单元格值(10,3)文件获取成功，值是：200000000002144322523535zhang
2022-11-28 16:04:21,634 - doExcel.py:[41] - [INFO] - 单元格值(11,2)文件获取成功，值是：15555211512.0
2022-11-28 16:04:21,634 - doExcel.py:[41] - [INFO] - 单元格值(11,3)文件获取成功，值是：1zhan
2022-11-28 16:04:35,319 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 16:04:35,380 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 16:04:35,520 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:04:35,560 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 16:04:35,686 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:04:35,718 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 16:04:35,747 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 16:04:40,798 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.teachHeadPic.ng-star-inserted')
2022-11-28 16:04:44,182 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//div[@class='userInfo-popPanel']/div[4]")
2022-11-28 16:04:44,321 - basePage.py:[148] - [INFO] - 元素('xpath', "//div[@class='userInfo-popPanel']/div[4]")点击成功！
2022-11-28 16:04:44,481 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.ant-modal-confirm-btns>button:nth-child(2)')
2022-11-28 16:04:44,568 - basePage.py:[148] - [INFO] - 元素('css selector', '.ant-modal-confirm-btns>button:nth-child(2)')点击成功！
2022-11-28 16:04:54,044 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 16:04:54,120 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 16:04:54,212 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:04:54,257 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 16:04:54,325 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:04:54,360 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 16:04:54,387 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 16:04:56,449 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div')
2022-11-28 16:04:56,468 - basePage.py:[116] - [INFO] - 文本获取成功，值是：请输入手机号码
2022-11-28 16:04:56,495 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div')
2022-11-28 16:04:56,511 - basePage.py:[116] - [INFO] - 文本获取成功，值是：请输入6-20位账户密码
2022-11-28 16:17:25,577 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x0000013556922880>，sheet页面<xlrd.sheet.Sheet object at 0x0000013556956E50>打开成功
2022-11-28 16:17:25,586 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x0000013556883F70>，sheet页面<xlrd.sheet.Sheet object at 0x000001355696BF40>打开成功
2022-11-28 16:17:25,586 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：//span//input[@placeholder='请输入手机号码']
2022-11-28 16:17:25,586 - doExcel.py:[41] - [INFO] - 单元格值(2,4)文件获取成功，值是：//span//input[@type='password']
2022-11-28 16:17:25,586 - doExcel.py:[41] - [INFO] - 单元格值(3,4)文件获取成功，值是：//form/nz-form-item[4]/button
2022-11-28 16:17:25,586 - doExcel.py:[41] - [INFO] - 单元格值(4,4)文件获取成功，值是：//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div
2022-11-28 16:17:25,586 - doExcel.py:[41] - [INFO] - 单元格值(5,4)文件获取成功，值是：//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div
2022-11-28 16:17:25,587 - doExcel.py:[41] - [INFO] - 单元格值(6,4)文件获取成功，值是：.ant-modal-confirm-title>span
2022-11-28 16:17:25,587 - doExcel.py:[41] - [INFO] - 单元格值(7,4)文件获取成功，值是：.ant-modal-confirm-btns>button
2022-11-28 16:17:25,587 - doExcel.py:[41] - [INFO] - 单元格值(1,2)文件获取成功，值是：15555211512.0
2022-11-28 16:17:25,587 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：1，2|1，3
2022-11-28 16:17:25,588 - doExcel.py:[41] - [INFO] - 单元格值(2,2)文件获取成功，值是：
2022-11-28 16:17:25,588 - doExcel.py:[41] - [INFO] - 单元格值(2,3)文件获取成功，值是：
2022-11-28 16:17:25,588 - doExcel.py:[41] - [INFO] - 单元格值(3,2)文件获取成功，值是：
2022-11-28 16:17:25,588 - doExcel.py:[41] - [INFO] - 单元格值(3,3)文件获取成功，值是：2000zhang
2022-11-28 16:17:25,588 - doExcel.py:[41] - [INFO] - 单元格值(4,2)文件获取成功，值是：15555211512.0
2022-11-28 16:17:25,588 - doExcel.py:[41] - [INFO] - 单元格值(4,3)文件获取成功，值是：
2022-11-28 16:17:25,588 - doExcel.py:[41] - [INFO] - 单元格值(5,2)文件获取成功，值是：11555521153.0
2022-11-28 16:17:25,589 - doExcel.py:[41] - [INFO] - 单元格值(5,3)文件获取成功，值是：2000zhang
2022-11-28 16:17:25,589 - doExcel.py:[41] - [INFO] - 单元格值(6,2)文件获取成功，值是：15555211512.0
2022-11-28 16:17:25,589 - doExcel.py:[41] - [INFO] - 单元格值(6,3)文件获取成功，值是：2000zha
2022-11-28 16:17:25,589 - doExcel.py:[41] - [INFO] - 单元格值(7,2)文件获取成功，值是：11555521153.0
2022-11-28 16:17:25,589 - doExcel.py:[41] - [INFO] - 单元格值(7,3)文件获取成功，值是：2001zha
2022-11-28 16:17:25,589 - doExcel.py:[41] - [INFO] - 单元格值(8,2)文件获取成功，值是：115555211546789
2022-11-28 16:17:25,589 - doExcel.py:[41] - [INFO] - 单元格值(8,3)文件获取成功，值是：2000zhang
2022-11-28 16:17:25,590 - doExcel.py:[41] - [INFO] - 单元格值(9,2)文件获取成功，值是：115555211.0
2022-11-28 16:17:25,590 - doExcel.py:[41] - [INFO] - 单元格值(9,3)文件获取成功，值是：2000zhang
2022-11-28 16:17:25,590 - doExcel.py:[41] - [INFO] - 单元格值(10,2)文件获取成功，值是：15555211512.0
2022-11-28 16:17:25,590 - doExcel.py:[41] - [INFO] - 单元格值(10,3)文件获取成功，值是：200000000002144322523535zhang
2022-11-28 16:17:25,590 - doExcel.py:[41] - [INFO] - 单元格值(11,2)文件获取成功，值是：15555211512.0
2022-11-28 16:17:25,590 - doExcel.py:[41] - [INFO] - 单元格值(11,3)文件获取成功，值是：1zhan
2022-11-28 16:17:46,179 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 16:17:46,221 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 16:17:46,348 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:17:46,389 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 16:17:46,500 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:17:46,537 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 16:17:46,573 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 16:17:48,637 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.ant-modal-confirm-title>span')
2022-11-28 16:17:48,661 - basePage.py:[116] - [INFO] - 文本获取成功，值是：用户名或密码错误，请重新输入！
2022-11-28 16:17:54,718 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.ant-modal-confirm-btns>button')
2022-11-28 16:17:54,801 - basePage.py:[148] - [INFO] - 元素('css selector', '.ant-modal-confirm-btns>button')点击成功！
2022-11-28 16:18:05,971 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 16:18:06,021 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 16:18:06,128 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:18:06,177 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 16:18:06,311 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:18:06,349 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 16:18:06,365 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 16:18:08,408 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div')
2022-11-28 16:18:08,426 - basePage.py:[116] - [INFO] - 文本获取成功，值是：请输入手机号码
2022-11-28 16:18:14,689 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 16:18:14,731 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 16:18:14,854 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:18:14,884 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 16:18:15,050 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:18:15,089 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 16:18:15,118 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 16:18:17,156 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.ant-modal-confirm-title>span')
2022-11-28 16:18:17,174 - basePage.py:[116] - [INFO] - 文本获取成功，值是：用户名或密码错误，请重新输入！
2022-11-28 16:18:17,199 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.ant-modal-confirm-btns>button')
2022-11-28 16:18:17,210 - basePage.py:[148] - [INFO] - 元素('css selector', '.ant-modal-confirm-btns>button')点击成功！
2022-11-28 16:18:23,286 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 16:18:23,318 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 16:18:23,453 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:18:23,484 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 16:18:23,612 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:18:23,649 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 16:18:23,666 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 16:18:25,711 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div')
2022-11-28 16:18:25,732 - basePage.py:[116] - [INFO] - 文本获取成功，值是：请输入6-20位账户密码
2022-11-28 16:18:32,051 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 16:18:32,089 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 16:18:32,202 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:18:32,236 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 16:18:32,426 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:18:32,465 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 16:18:32,497 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 16:18:34,527 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.ant-modal-confirm-title>span')
2022-11-28 16:18:34,549 - basePage.py:[116] - [INFO] - 文本获取成功，值是：用户名或密码错误，请重新输入！
2022-11-28 16:18:40,600 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.ant-modal-confirm-btns>button')
2022-11-28 16:18:40,615 - basePage.py:[148] - [INFO] - 元素('css selector', '.ant-modal-confirm-btns>button')点击成功！
2022-11-28 16:18:49,645 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 16:18:49,694 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 16:18:49,817 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:18:49,853 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 16:18:49,956 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:18:49,990 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 16:18:50,012 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 16:18:52,040 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.ant-modal-confirm-title>span')
2022-11-28 16:18:52,061 - basePage.py:[116] - [INFO] - 文本获取成功，值是：用户名或密码错误，请重新输入！
2022-11-28 16:18:52,086 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.ant-modal-confirm-btns>button')
2022-11-28 16:18:52,099 - basePage.py:[148] - [INFO] - 元素('css selector', '.ant-modal-confirm-btns>button')点击成功！
2022-11-28 16:18:58,288 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 16:18:58,330 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 16:18:58,402 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:18:58,435 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 16:18:58,583 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:18:58,610 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 16:18:58,629 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 16:19:00,673 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div')
2022-11-28 16:19:00,693 - basePage.py:[116] - [INFO] - 文本获取成功，值是：请输入手机号码
2022-11-28 16:19:07,029 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 16:19:07,065 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 16:19:07,202 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:19:07,234 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 16:19:07,311 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:19:07,338 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 16:19:07,356 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 16:19:14,432 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div')
2022-11-28 16:19:14,462 - basePage.py:[116] - [INFO] - 文本获取成功，值是：请输入6-20位账户密码
2022-11-28 16:19:20,728 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 16:19:20,784 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 16:19:20,848 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:19:20,878 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 16:19:20,945 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:19:20,974 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 16:19:20,996 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 16:19:23,027 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div')
2022-11-28 16:19:23,047 - basePage.py:[116] - [INFO] - 文本获取成功，值是：请输入手机号码
2022-11-28 16:19:23,073 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div')
2022-11-28 16:19:23,094 - basePage.py:[116] - [INFO] - 文本获取成功，值是：请输入6-20位账户密码
2022-11-28 16:19:29,198 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 16:19:29,254 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 16:19:29,384 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 16:19:29,431 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
